id;дата;час;заголовок;ссылка;показы;открытия;дочитывания;минуты;лайки;комментарии;подписки;CTR;дочитываемость;лайки_на_дочит;комм_на_дочит;подписки_на_дочит;сцена;функция;порог_входа;фокус;объект_осуждения;цифра_в_заголовке;негативная_рамка;вопрос;обращение_вы;конкретный_якорь;спорность;серийная_рубрика;уверенность_разметки
A539;2024-03-04;12;"Приветствие на разных языках России: как сказать ""доброе утро""?";https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/65e589abe12f920d341ca8c7;38697;1463;708;533;35;7;3;0.0378;0.4839;0.0494;0.0099;0.0042;отношения_общение;познавательное;узкая;нейтрально;нет;0;0;1;0;1;0;0;высокая
A538;2024-03-06;10;Электронные открытки — новая волна праздничного спама.;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/65e7a8547700786f98db4069;602965;24235;14352;9862;570;113;39;0.0402;0.5922;0.0397;0.0079;0.0027;цифровое_общение;разбор_чужого_поведения;бытовая;третьи_лица;другое;0;1;0;0;1;1;0;высокая
A537;2024-03-08;14;Как этикет относится к макияжу?;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/65eae9420050982f07e6c630;13986;263;189;193;32;4;0;0.0188;0.7186;0.1693;0.0212;0.0;внешний_вид;разъяснение_нормы;бытовая;нейтрально;нет;0;0;1;0;1;0;0;высокая
A536;2024-03-10;11;Искусство общения в общих чатах;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/65ed6e0c0149d872ef0cddd9;52138;1730;748;649;70;12;4;0.0332;0.4324;0.0936;0.016;0.0053;цифровое_общение;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
A535;2024-03-12;14;За неделю я приняла участие в пяти разных сюжетах для телеканалов;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/65ef8e8628714c5311ea24da;3276;97;60;54;17;0;0;0.0296;;;;;работа;познавательное;узкая;нейтрально;нет;1;0;0;0;1;0;0;высокая
A534;2024-03-14;20;Где чай появился первым: в Великобритании или России?;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/65ef97ab8bdbff4a8a12f00e;15211;484;248;216;38;5;5;0.0318;0.5124;0.1532;0.0202;0.0202;история_высший_свет;познавательное;бытовая;нейтрально;нет;0;0;1;0;1;0;0;высокая
A533;2024-03-16;12;Проект «Образ будущего» или возрождение культурного кода России.;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/65f37528d0b61e78b2bba305;6331;232;76;74;21;1;2;0.0366;0.3276;;;;прочее;познавательное;узкая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A532;2024-03-18;11;Мастерство представления: ключи к элегантному знакомству;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/65f7519d1d98e109a3d62ab7;99336;6350;3239;2733;153;4;19;0.0639;0.5101;0.0472;0.0012;0.0059;отношения_общение;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
A531;2024-03-20;12;Как вести себя культурно среди книг - правила этикета в библиотеке;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/65f9fd1eeb565e5104d10dd6;8930;284;144;147;32;3;4;0.0318;0.507;0.2222;0.0208;0.0278;публичные_места_транспорт;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
A530;2024-03-22;14;Лекция в столице Китая «От делового до элегантного: один шаг».;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/65fd49acca334130e3673f65;19457;509;328;383;46;2;5;0.0262;0.6444;0.1402;0.0061;0.0152;прочее;познавательное;узкая;нейтрально;нет;1;0;0;0;1;0;0;высокая
A529;2024-03-24;12;Деловой имидж мужчины и женщины. Из чего он состоит?;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/65ffef50637a7913325e2afd;43239;1452;769;790;62;5;8;0.0336;0.5296;0.0806;0.0065;0.0104;внешний_вид;разъяснение_нормы;бытовая;нейтрально;нет;0;0;1;0;1;0;0;высокая
A528;2024-03-26;12;Незнание не освобождает от неловких ситуаций;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6602910322aa0724b50025b6;1154896;159124;71480;46467;1135;708;215;0.1378;0.4492;0.0159;0.0099;0.003;прочее;разъяснение_нормы;бытовая;нейтрально;нет;0;0;0;0;0;0;0;низкая
A527;2024-03-28;16;Этикет в лифте: правила вежливости в вертикальном пространстве;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6604b3e975d1500baa528f22;1013196;38163;30193;21337;860;212;97;0.0377;0.7912;0.0285;0.007;0.0032;публичные_места_транспорт;польза;бытовая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A526;2024-03-30;15;Искусство речевых клише: важность вежливых фраз в современном общении;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/66075177cea4665fd5d19da9;119592;8711;6076;4716;520;21;67;0.0728;0.6975;0.0856;0.0035;0.011;отношения_общение;разъяснение_нормы;бытовая;нейтрально;нет;0;0;0;0;0;1;0;высокая
A525;2024-04-01;13;Этикет подземелья;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/660a76a69d47c93154458e1a;659607;17396;10057;3631;379;205;35;0.0264;0.5781;0.0377;0.0204;0.0035;публичные_места_транспорт;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;низкая
A524;2024-04-03;11;Одиночество в ресторане: исторический путь от строгости к свободе;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/660cb736b264c0652c41a2a3;278779;11129;6618;5554;362;224;22;0.0399;0.5947;0.0547;0.0338;0.0033;история_высший_свет;познавательное;бытовая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A523;2024-04-05;13;Многогранный этикет Китая;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/660fce3bb4dd1071d6776f8c;46436;720;428;514;57;1;3;0.0155;0.5944;0.1332;0.0023;0.007;прочее;познавательное;узкая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A522;2024-04-07;11;Почему от меня это скрывали все эти годы?;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6611e9d49c7e2d240741935c;79592;6682;2443;1740;209;11;11;0.084;0.3656;0.0856;0.0045;0.0045;прочее;познавательное;бытовая;нейтрально;нет;0;0;1;0;0;0;0;низкая
A521;2024-04-09;12;Экологический этикет: Как вести себя уважительно к природе;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6615056bfc2db45bb823b37a;7651;1353;594;369;81;6;3;0.1768;0.439;0.1364;0.0101;0.0051;прочее;польза;бытовая;читатель;нет;0;0;0;0;0;0;0;высокая
A520;2024-04-11;13;Small Talk. Искусство непринужденной беседы в Различных Культурах;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/66179a65d770996ce94b3572;26793;1097;607;698;83;6;4;0.0409;0.5533;0.1367;0.0099;0.0066;отношения_общение;познавательное;бытовая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A519;2024-04-13;12;Этикет употребления супов: как правильно есть суп?;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/66199cc7b2c477719b52d315;4376348;266256;188726;141890;3918;1064;826;0.0608;0.7088;0.0208;0.0056;0.0044;стол_еда;польза;бытовая;читатель;нет;0;0;1;0;1;0;0;высокая
A518;2024-04-15;11;Порой я задаюсь вопросом: «Почему я не пошла преподавать химию или физику?»;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/661c0ef11bb95a519d79e98a;19414;883;414;403;29;7;5;0.0455;0.4689;0.07;0.0169;0.0121;работа;познавательное;узкая;нейтрально;нет;0;0;1;0;1;0;0;низкая
A517;2024-04-17;12;Этикет общения с персоналом;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/661ef9da71204b5166b0a703;123454;3330;2053;2136;231;49;16;0.027;0.6165;0.1125;0.0239;0.0078;отношения_общение;польза;бытовая;читатель;нет;0;0;0;0;0;0;0;низкая
A516;2024-04-19;14;Решили снять стресс - не создавайте его другим;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/662250aaac021a178f5ba953;85181;996;503;353;52;2;12;0.0117;0.505;0.1034;0.004;0.0239;отношения_общение;польза;бытовая;читатель;нет;0;1;0;0;0;0;0;низкая
A515;2024-04-21;11;Предлагаю вам мой личный адрес электронной почты;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6624b232cbb15a5702930a0d;167044;14359;4350;3657;239;81;18;0.086;0.3029;0.0549;0.0186;0.0041;цифровое_общение;польза;бытовая;читатель;нет;0;0;0;1;1;0;0;низкая
A514;2024-04-23;12;Зависит ли элегантность от денег?;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/66275d4729c2047a17a9c14f;54273;2208;1483;1372;157;36;11;0.0407;0.6716;0.1059;0.0243;0.0074;деньги;разъяснение_нормы;бытовая;нейтрально;нет;0;0;1;0;0;0;0;высокая
A513;2024-04-25;12;Испытанием этикета может стать элементарный подъем по лестнице;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/662a1a71c808d277773065a6;5970893;325564;188445;154010;5172;1225;888;0.0545;0.5788;0.0274;0.0065;0.0047;публичные_места_транспорт;польза;бытовая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A512;2024-04-27;13;Как не стать жертвой хамского обращения в салоне красоты?;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/662cbf6731eace3a597a7f6a;683697;35246;20671;22489;350;176;67;0.0516;0.5865;0.0169;0.0085;0.0032;публичные_места_транспорт;польза;бытовая;читатель;персонал_официанты;0;1;1;0;1;0;0;высокая
A511;2024-04-29;11;Путеводитель по элегантному Петербургу;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/662f53e0eb2236040fef634b;601539;18623;13263;16326;388;105;73;0.031;0.7122;0.0293;0.0079;0.0055;история_высший_свет;познавательное;узкая;нейтрально;нет;0;0;0;0;1;0;0;низкая
A510;2024-05-01;11;Завоевание видео-эфира;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/66310dc87044c74bee917674;6474;117;64;51;18;2;0;0.0181;0.547;;;;цифровое_общение;польза;узкая;нейтрально;нет;0;0;0;0;1;0;0;низкая
A509;2024-05-03;12;Вы не будете против, если мы будем на ты?;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/663368e519148e7821fe29c9;936111;31966;19859;19496;725;221;103;0.0341;0.6213;0.0365;0.0111;0.0052;отношения_общение;разъяснение_нормы;бытовая;читатель;нет;0;0;1;1;1;1;0;высокая
A508;2024-05-05;12;Кто заставил кролика нести яйца?;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/66373b9e0e1546102794447c;17229;875;469;495;57;23;3;0.0508;0.536;0.1215;0.049;0.0064;гости_праздники;познавательное;узкая;нейтрально;нет;0;0;1;0;1;0;0;высокая
A507;2024-05-07;12;Спорим, у вас есть паразиты?;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6639eb229f669c30c3550c51;37867;2910;645;585;122;14;7;0.0768;0.2216;0.1891;0.0217;0.0109;отношения_общение;разбор_чужого_поведения;бытовая;читатель;нет;0;1;1;1;0;0;0;низкая
A506;2024-05-09;11;Три простых шага для создания первого впечатления;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/663c887668aabe399c6fecb9;280841;21373;12916;12608;467;27;42;0.0761;0.6043;0.0362;0.0021;0.0033;отношения_общение;польза;бытовая;читатель;нет;1;0;0;0;0;0;0;высокая
A505;2024-05-11;11;В чем различие между коричневым и белым сахаром?;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/663f2be797b762648711688b;766568;16667;7609;9223;313;101;40;0.0217;0.4565;0.0411;0.0133;0.0053;стол_еда;познавательное;бытовая;нейтрально;нет;0;0;1;0;1;0;0;высокая
A504;2024-05-13;12;Цветами можно договориться о встрече или рассказать о чувствах. Вы бы хотели возродить таинственный язык цветов?;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6641c02b0357f923a7fc86fc;12824;572;272;294;25;4;3;0.0446;0.4755;0.0919;0.0147;0.011;история_высший_свет;познавательное;узкая;читатель;нет;0;0;1;1;1;0;0;высокая
A503;2024-05-15;12;Как этикет может изменить будущее наших детей: Открытие новых горизонтов.;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/66447b8ce73439739bde342d;140713;3463;1797;1990;137;31;19;0.0246;0.5189;0.0762;0.0173;0.0106;дом_семья;познавательное;бытовая;нейтрально;нет;0;0;0;0;0;0;0;низкая
